split,ID,Speaker_ID,Speech_Duration_seconds,Accent,transcript_raw,normalised_transcript_raw,hypothesis_raw
test,AESRC2020-INDIAN-ACCENT-G13915-G13915S5400,AESRC2020-INDIAN-ACCENT-G13915,,INDIAN,five fifty four am,,554 AM.
test,AESRC2020-INDIAN-ACCENT-G13917-G13917S1299,AESRC2020-INDIAN-ACCENT-G13917,,INDIAN,the potato has grown to be very big two head higher than the little mole,,"The potato has grown to be very big, two heads higher than the little mole."
test,AESRC2020-INDIAN-ACCENT-G13917-G13917S1300,AESRC2020-INDIAN-ACCENT-G13917,,INDIAN,money is not a problem in emerging markets and there's a lot of demand,,Money is not a problem in emerging markets and there's a lot of demand.
test,AESRC2020-INDIAN-ACCENT-G13917-G13917S2371,AESRC2020-INDIAN-ACCENT-G13917,,INDIAN,i want to open tadpoles parents,,I want to open Tadpole's parents.
test,AESRC2020-INDIAN-ACCENT-G13917-G13917S2373,AESRC2020-INDIAN-ACCENT-G13917,,INDIAN,what company is azazie made by,,What company is Assassin made by?
test,AESRC2020-INDIAN-ACCENT-G13948-G13948S1299,AESRC2020-INDIAN-ACCENT-G13948,,INDIAN,but will it fit and which side of the jacket does he prefer,,"But will it fit, and which side of the jacket does he prefer?"
test,AESRC2020-INDIAN-ACCENT-G13948-G13948S1300,AESRC2020-INDIAN-ACCENT-G13948,,INDIAN,there is no evidence whatever that competition in broadcasting has ever reduced costs,,There is no evidence whatever that competition in broadcasting has ever reduced costs.
test,AESRC2020-INDIAN-ACCENT-G13948-G13948S2371,AESRC2020-INDIAN-ACCENT-G13948,,INDIAN,i want to know more about places around hotel penelope,,I want to know more about places around Hotel Pennylope.
test,AESRC2020-INDIAN-ACCENT-G13948-G13948S2372,AESRC2020-INDIAN-ACCENT-G13948,,INDIAN,when did squeeze first debut,,When did Squeeze first debut?
test,AESRC2020-INDIAN-ACCENT-G13948-G13948S3378,AESRC2020-INDIAN-ACCENT-G13948,,INDIAN,can my blood pressure be checked,,Can my blood pressure be checked?
test,AESRC2020-INDIAN-ACCENT-G13956-G13956S1300,AESRC2020-INDIAN-ACCENT-G13956,,INDIAN,and that europe as a whole is on the cusp of much greater changes,,and then Europe as a whole is on the cusp of much greater changes.
test,AESRC2020-INDIAN-ACCENT-G13956-G13956S2371,AESRC2020-INDIAN-ACCENT-G13956,,INDIAN,what platforms can i watch watching on,,What platforms can I watch watching on?
test,AESRC2020-INDIAN-ACCENT-G13963-G13963S1299,AESRC2020-INDIAN-ACCENT-G13963,,INDIAN,i bet the rope now feels like a such a loser er looser,,"I bet Rob now feels like such a loser, a loser."
test,AESRC2020-INDIAN-ACCENT-G13963-G13963S1300,AESRC2020-INDIAN-ACCENT-G13963,,INDIAN,he had just had a meal and was picking his teeth after it,,He had just had a meal and was picking his teeth after it.
test,AESRC2020-INDIAN-ACCENT-G13963-G13963S2372,AESRC2020-INDIAN-ACCENT-G13963,,INDIAN,what time is sunrise in grand prairie,,Ward time A Sunrise in Grand Prairie.
test,AESRC2020-INDIAN-ACCENT-G13963-G13963S2373,AESRC2020-INDIAN-ACCENT-G13963,,INDIAN,how many adapted versions of how i killed my father are there,,How many adapted versions of How I Killed My Father are there?
test,AESRC2020-INDIAN-ACCENT-G13974-G13974S1298,AESRC2020-INDIAN-ACCENT-G13974,,INDIAN,we can only print letters which are accompanied by the writer's name and address,,We can only print letters which are accompanied by the writer's name and address.
test,AESRC2020-INDIAN-ACCENT-G13974-G13974S1299,AESRC2020-INDIAN-ACCENT-G13974,,INDIAN,i pulled the wool for his eyes by telling him i was ill,,I pulled the wool for his eyes by telling him I was ill
test,AESRC2020-INDIAN-ACCENT-G13974-G13974S2372,AESRC2020-INDIAN-ACCENT-G13974,,INDIAN,what time will the sun set in caracas,,What time will the sun set in Caracas
test,AESRC2020-INDIAN-ACCENT-G13974-G13974S2373,AESRC2020-INDIAN-ACCENT-G13974,,INDIAN,how many adapted versions of easy rider are there,,How many adapted versions of Easy Rider are there?
test,AESRC2020-INDIAN-ACCENT-G14064-G14064S1299,AESRC2020-INDIAN-ACCENT-G14064,,INDIAN,in as much as the waves are high i shall not go out in the boat,,Inasmuch as the waves are high I shall not go out in a boat
test,AESRC2020-INDIAN-ACCENT-G14064-G14064S1300,AESRC2020-INDIAN-ACCENT-G14064,,INDIAN,unfortunately the only training camp i still have time go into the team,,Unfortunately the only training camp I still have time go into the team
test,AESRC2020-INDIAN-ACCENT-G14064-G14064S2372,AESRC2020-INDIAN-ACCENT-G14064,,INDIAN,who is the director of the death and life of marsha p johnson,,Who is the director of The Death and Life of Marsha P. Johnson?
test,AESRC2020-INDIAN-ACCENT-G14064-G14064S2373,AESRC2020-INDIAN-ACCENT-G14064,,INDIAN,play dev negi fast tempo songs,,Play Dave Nagy fast tempo songs
test,AESRC2020-INDIAN-ACCENT-G20961-G20961S1299,AESRC2020-INDIAN-ACCENT-G20961,,INDIAN,nobody is safer than he who lives in a castle in the air,,Nobody is safer than he who lives in a castle in the air.
test,AESRC2020-INDIAN-ACCENT-G20961-G20961S2354,AESRC2020-INDIAN-ACCENT-G20961,,INDIAN,has the song respond to me won any awards,,Has the song Respond to Me won any awards?
test,AESRC2020-INDIAN-ACCENT-G20961-G20961S2355,AESRC2020-INDIAN-ACCENT-G20961,,INDIAN,what platforms can i watch the movie gentleman loafer on,,What platforms can I watch the movie Gentleman Laufer on?
test,AESRC2020-INDIAN-ACCENT-G20961-G20961S3370,AESRC2020-INDIAN-ACCENT-G20961,,INDIAN,can you help me set an alarm,,Can you help me set an alarm?
test,AESRC2020-INDIAN-ACCENT-G21224-G21224S1298,AESRC2020-INDIAN-ACCENT-G21224,,INDIAN,we burned our boat and bet all the house on one hand,,We burned our boat and bait all the hoes on one hand.
test,AESRC2020-INDIAN-ACCENT-G21224-G21224S1300,AESRC2020-INDIAN-ACCENT-G21224,,INDIAN,the rule about one sixth of the diagram can be black squares,,The rule about one sixth of the diagram can be black squares.
test,AESRC2020-INDIAN-ACCENT-G21224-G21224S2354,AESRC2020-INDIAN-ACCENT-G21224,,INDIAN,how many episodes are in lucky,,How many episodes are in Lucky?
test,AESRC2020-INDIAN-ACCENT-G21224-G21224S3370,AESRC2020-INDIAN-ACCENT-G21224,,INDIAN,there's no light in room turn on the smart light,,"There is no light in room, turn on the smart light."
test,AESRC2020-INDIAN-ACCENT-G21929-G21929S1300,AESRC2020-INDIAN-ACCENT-G21929,,INDIAN,i would take them outside and execute them in front of their families,,I would take them outside and execute them in front of their families.
test,AESRC2020-INDIAN-ACCENT-G21929-G21929S2365,AESRC2020-INDIAN-ACCENT-G21929,,INDIAN,show me the i'll remember april music video,,Show me the I'll Remember April music video.
test,AESRC2020-INDIAN-ACCENT-G22350-G22350S1300,AESRC2020-INDIAN-ACCENT-G22350,,INDIAN,he is a clever boy but apt to get into mischief,,"He is a clever boy, but apt to get into mischief."
test,AESRC2020-INDIAN-ACCENT-G22350-G22350S2355,AESRC2020-INDIAN-ACCENT-G22350,,INDIAN,is the movie yashoda's son based on a true story,,Is the movie Yeshoda's Sun based on a true story?
test,AESRC2020-INDIAN-ACCENT-G22422-G22422S1299,AESRC2020-INDIAN-ACCENT-G22422,,INDIAN,he didn't feel bored at all staying at home the entire vacation,,He didn't feel bored at all staying at home the entire vacation.
test,AESRC2020-INDIAN-ACCENT-G22422-G22422S1300,AESRC2020-INDIAN-ACCENT-G22422,,INDIAN,when her father had retired my young lady came down dressed for going out,,"When her father had retired, my young lady came down dressed for going out."
test,AESRC2020-INDIAN-ACCENT-G22422-G22422S2354,AESRC2020-INDIAN-ACCENT-G22422,,INDIAN,when did the show apni mitti first air,,When did the show Opnimity first air?
test,AESRC2020-INDIAN-ACCENT-G22422-G22422S2355,AESRC2020-INDIAN-ACCENT-G22422,,INDIAN,don't play the song giddy up a ding dong,,Don't play the song Giddy Up a Ding Dong
test,AESRC2020-INDIAN-ACCENT-G22435-G22435S1300,AESRC2020-INDIAN-ACCENT-G22435,,INDIAN,they have no vision and when there is no vision the people perish,,"They have no vision, and when there is no vision, the people perish."
test,AESRC2020-INDIAN-ACCENT-G22435-G22435S2355,AESRC2020-INDIAN-ACCENT-G22435,,INDIAN,what will be the lowest temperature today in allahabad,,What will be the lowest temperature today in Allahabad?
test,AESRC2020-INDIAN-ACCENT-G22485-G22485S1299,AESRC2020-INDIAN-ACCENT-G22485,,INDIAN,the rain was too heavy for us to have a picnic,,The rain was too heavy for us to have a picnic.
test,AESRC2020-INDIAN-ACCENT-G22485-G22485S1300,AESRC2020-INDIAN-ACCENT-G22485,,INDIAN,sadness was closed by so love asked sadness let me go with you,,"Sadness was closed by So Love, asked Sadness, let me go with you."
test,AESRC2020-INDIAN-ACCENT-G22485-G22485S2354,AESRC2020-INDIAN-ACCENT-G22485,,INDIAN,how sunny is it today in farrukhabad,,How sunny is it today in Falukabad?
test,AESRC2020-INDIAN-ACCENT-G22485-G22485S2355,AESRC2020-INDIAN-ACCENT-G22485,,INDIAN,when will the next episode of roman holiday air,,When will the next episode of Roman holiday air?
test,AESRC2020-INDIAN-ACCENT-G22521-G22521S1299,AESRC2020-INDIAN-ACCENT-G22521,,INDIAN,journalist informed police who planted an undercover detective to trap a smith,,Journalists informed police who planted an undercover detective to trap a smith.
test,AESRC2020-INDIAN-ACCENT-G22521-G22521S2355,AESRC2020-INDIAN-ACCENT-G22521,,INDIAN,is deepflow broadcast on the radio,,Is Deep Flow broadcast on the radio?
test,AESRC2020-INDIAN-ACCENT-G22521-G22521S3370,AESRC2020-INDIAN-ACCENT-G22521,,INDIAN,to keep the food warm keep the rice cooker closed,,"To keep the food warm, keep the rice cooker closed."
test,AESRC2020-INDIAN-ACCENT-G22525-G22525S2354,AESRC2020-INDIAN-ACCENT-G22525,,INDIAN,where is hotel doon view,,Where is Hotel Dune view?
test,AESRC2020-INDIAN-ACCENT-G22525-G22525S2355,AESRC2020-INDIAN-ACCENT-G22525,,INDIAN,what are the lyrics to planetarium,,What are the lyrics to Planetarium?
test,AESRC2020-INDIAN-ACCENT-G22525-G22525S3370,AESRC2020-INDIAN-ACCENT-G22525,,INDIAN,i wish my machine could remind me to do my laundry,,I wish my machine could remind me to do my laundry.
test,AESRC2020-INDIAN-ACCENT-G22552-G22552S1299,AESRC2020-INDIAN-ACCENT-G22552,,INDIAN,this also all sort of other manage consist in the activity,,This also all sorts of other manage consist in the activity.
test,AESRC2020-INDIAN-ACCENT-G22552-G22552S2352,AESRC2020-INDIAN-ACCENT-G22552,,INDIAN,is the movie the child krishna original,,Is the movie The Child Krishna original?
test,AESRC2020-INDIAN-ACCENT-G22552-G22552S2354,AESRC2020-INDIAN-ACCENT-G22552,,INDIAN,i only want to listen to music by abhaya,,I only want to listen to music by abhaya.
test,AESRC2020-INDIAN-ACCENT-G22552-G22552S3370,AESRC2020-INDIAN-ACCENT-G22552,,INDIAN,please turn my music player on,,Please turn my music player on.
test,AESRC2020-INDIAN-ACCENT-G22595-G22595S1298,AESRC2020-INDIAN-ACCENT-G22595,,INDIAN,but i love it as a consumer and not as a business,,But I love it as a consumer and not as a business.
test,AESRC2020-INDIAN-ACCENT-G22595-G22595S2353,AESRC2020-INDIAN-ACCENT-G22595,,INDIAN,remove all songs by tanvi shah from the queue,,Remove all songs by Tanvisa from the queue.
test,AESRC2020-INDIAN-ACCENT-G22595-G22595S3370,AESRC2020-INDIAN-ACCENT-G22595,,INDIAN,turn off the smart light,,Turn off the smart light.
test,AESRC2020-INDIAN-ACCENT-G22609-G22609S1299,AESRC2020-INDIAN-ACCENT-G22609,,INDIAN,he lifted the blanket over the door of the cave and stepped out,,He lifted the blanket over the door of the cave and stepped out.
test,AESRC2020-INDIAN-ACCENT-G22609-G22609S2354,AESRC2020-INDIAN-ACCENT-G22609,,INDIAN,how far is a light year,,How far is a light yard?
test,AESRC2020-INDIAN-ACCENT-G22609-G22609S2355,AESRC2020-INDIAN-ACCENT-G22609,,INDIAN,what artist made the song the autumnal sessions,,What artist made the song The Autumnal Sessions?
test,AESRC2020-INDIAN-ACCENT-G22609-G22609S3370,AESRC2020-INDIAN-ACCENT-G22609,,INDIAN,it's cool inside,,It's cool inside.
test,AESRC2020-INDIAN-ACCENT-G22662-G22662S1299,AESRC2020-INDIAN-ACCENT-G22662,,INDIAN,i think it was significant that he never knew his own father,,I think it was significant that he never knew his own father.
test,AESRC2020-INDIAN-ACCENT-G22662-G22662S1300,AESRC2020-INDIAN-ACCENT-G22662,,INDIAN,it is much too early to say what the impact and implications are,,It is much too early to say what the impact and implications are.
test,AESRC2020-INDIAN-ACCENT-G22662-G22662S2354,AESRC2020-INDIAN-ACCENT-G22662,,INDIAN,add the show taarak mehta ka ooltah chashmah to the queue,,Add the show Tarak Mehta Ka Ulta Chasma to the queue.
test,AESRC2020-INDIAN-ACCENT-G22662-G22662S2355,AESRC2020-INDIAN-ACCENT-G22662,,INDIAN,i want to watch sanjog se bani sangini,,I want to watch Sanjok Sebani's Sangini.
test,AESRC2020-INDIAN-ACCENT-G22669-G22669S1299,AESRC2020-INDIAN-ACCENT-G22669,,INDIAN,i looked around the file system for anything that would help me,,I looked around the file system for anything that would help me.
test,AESRC2020-INDIAN-ACCENT-G22669-G22669S1300,AESRC2020-INDIAN-ACCENT-G22669,,INDIAN,she takes out stack of papers and hands it to me,,She takes out stack of papers and hands it to me.
test,AESRC2020-INDIAN-ACCENT-G22669-G22669S2354,AESRC2020-INDIAN-ACCENT-G22669,,INDIAN,how much time will it take me to visit adarsh polytechnic,,How much time will it take me to visit others polytechnic?
test,AESRC2020-INDIAN-ACCENT-G22669-G22669S2355,AESRC2020-INDIAN-ACCENT-G22669,,INDIAN,is this the original version of mundiyan,,Is this the original version of Mundian?
test,AESRC2020-INDIAN-ACCENT-G22669-G22669S3370,AESRC2020-INDIAN-ACCENT-G22669,,INDIAN,keep the tv on,,Keep the T V on
test,AESRC2020-INDIAN-ACCENT-G22682-G22682S1299,AESRC2020-INDIAN-ACCENT-G22682,,INDIAN,rent a house for a few months you can find hundreds of them online,,"rent a house for a few months, you can find hundreds of them online."
test,AESRC2020-INDIAN-ACCENT-G22682-G22682S1300,AESRC2020-INDIAN-ACCENT-G22682,,INDIAN,use this as the image displayed the screen saver,,Use this as the image displayed the screen saver.
test,AESRC2020-INDIAN-ACCENT-G22682-G22682S2354,AESRC2020-INDIAN-ACCENT-G22682,,INDIAN,will it be cloudy tomorrow in meerut,,Will it be cloudy tomorrow in Mirut?
test,AESRC2020-INDIAN-ACCENT-G22682-G22682S2355,AESRC2020-INDIAN-ACCENT-G22682,,INDIAN,i want to know what the movie flag of honour is about,,I want to know what the movie Flag of Honour is about.
test,AESRC2020-INDIAN-ACCENT-G22682-G22682S3370,AESRC2020-INDIAN-ACCENT-G22682,,INDIAN,the fan direction should be changed according to temperature in every corner of the room,,The fan direction should be changed according to temperature in every corner of the room.
test,AESRC2020-INDIAN-ACCENT-G22692-G22692S1295,AESRC2020-INDIAN-ACCENT-G22692,,INDIAN,the nose of animal of the what in the zoo is the longest,,The nose of animal of the ward in the zoo is the longest.
test,AESRC2020-INDIAN-ACCENT-G22692-G22692S1296,AESRC2020-INDIAN-ACCENT-G22692,,INDIAN,my dad knows that the media have been covering the story,,My dad knows that the media have been covering the story.
test,AESRC2020-INDIAN-ACCENT-G22692-G22692S2354,AESRC2020-INDIAN-ACCENT-G22692,,INDIAN,what app is best for messaging,,What app is best for messaging?
test,AESRC2020-INDIAN-ACCENT-G22692-G22692S2355,AESRC2020-INDIAN-ACCENT-G22692,,INDIAN,has the show armanon ka balidaan aarakshan won any awards,,Has the show Armanunka Balidan R Akshan won any awards?
test,AESRC2020-INDIAN-ACCENT-G22696-G22696S1300,AESRC2020-INDIAN-ACCENT-G22696,,INDIAN,he very much likes to have a finger in every pie,,He very much likes to have a finger in every pie.
test,AESRC2020-INDIAN-ACCENT-G22696-G22696S2355,AESRC2020-INDIAN-ACCENT-G22696,,INDIAN,what year was the song riverbank released,,What year was the song Riverbank released?
test,AESRC2020-INDIAN-ACCENT-G22765-G22765S1300,AESRC2020-INDIAN-ACCENT-G22765,,INDIAN,five days after sunday's vote there is still no clear winner,,"Five days after Sunday's vote, there is still no clear winner."
test,AESRC2020-INDIAN-ACCENT-G22765-G22765S2354,AESRC2020-INDIAN-ACCENT-G22765,,INDIAN,what awards has the song silence won,,What awards has the song Silence won?
test,AESRC2020-INDIAN-ACCENT-G22765-G22765S2355,AESRC2020-INDIAN-ACCENT-G22765,,INDIAN,help me make book a room at hotel gurudev,,Help me make book a room at Hotel Gurudev
test,AESRC2020-INDIAN-ACCENT-G22765-G22765S3370,AESRC2020-INDIAN-ACCENT-G22765,,INDIAN,activate the self washing and drying mode,,Activate the self washing and drying mode.
test,AESRC2020-INDIAN-ACCENT-G22813-G22813S1300,AESRC2020-INDIAN-ACCENT-G22813,,INDIAN,he said that he supposed i had been brought up on the straight and narrow,,He said that he supposed I had been brought up on the straight and narrow.
test,AESRC2020-INDIAN-ACCENT-G22813-G22813S2354,AESRC2020-INDIAN-ACCENT-G22813,,INDIAN,what platforms can i watch hatim on,,What platforms can I watch Hathim on?
test,AESRC2020-INDIAN-ACCENT-G22849-G22849S1299,AESRC2020-INDIAN-ACCENT-G22849,,INDIAN,but they also don't seem to mind quite as much as you might expect,,But they also don't seem to mind quite as much as you might expect
test,AESRC2020-INDIAN-ACCENT-G22849-G22849S1300,AESRC2020-INDIAN-ACCENT-G22849,,INDIAN,i started doing chin ups every day to build up my strength,,I started doing chin ups every day to build up my strength.
test,AESRC2020-INDIAN-ACCENT-G22849-G22849S2354,AESRC2020-INDIAN-ACCENT-G22849,,INDIAN,when was the show yahan main ghar ghar kheli made,,When was the show Yahame Gerger Kelly made
test,AESRC2020-INDIAN-ACCENT-G22849-G22849S2355,AESRC2020-INDIAN-ACCENT-G22849,,INDIAN,how is the weather this week in ahmedabad,,How is the weather this week in Ahmedabad
test,AESRC2020-INDIAN-ACCENT-G22849-G22849S3370,AESRC2020-INDIAN-ACCENT-G22849,,INDIAN,you need to turn off sweeping robot,,You need to turn off sweeping robot.
test,AESRC2020-INDIAN-ACCENT-G22857-G22857S1298,AESRC2020-INDIAN-ACCENT-G22857,,INDIAN,a i know it'll be an exciting time for the city and the country,,"Eh, I know it'll be an exciting time for the city and the country."
test,AESRC2020-INDIAN-ACCENT-G22857-G22857S1300,AESRC2020-INDIAN-ACCENT-G22857,,INDIAN,the western music in the happy life and see your sweet love and ideal,,The Western music in the Happy Life and See Your Sweet Love and Ideal.
test,AESRC2020-INDIAN-ACCENT-G22857-G22857S2354,AESRC2020-INDIAN-ACCENT-G22857,,INDIAN,change the movie to one like mother durga,,Change the movie to one like Mother Durga.
test,AESRC2020-INDIAN-ACCENT-G22857-G22857S2355,AESRC2020-INDIAN-ACCENT-G22857,,INDIAN,i want to listen to more songs like otra puerta,,I want to listen to more songs like Otra Puvertha.
test,AESRC2020-INDIAN-ACCENT-G22857-G22857S3370,AESRC2020-INDIAN-ACCENT-G22857,,INDIAN,i'm going to switch off the heater,,I'm going to switch off the heater.
test,AESRC2020-INDIAN-ACCENT-G22867-G22867S2354,AESRC2020-INDIAN-ACCENT-G22867,,INDIAN,help me find the definition of none other than,,Help me find the definition of none other than.
test,AESRC2020-INDIAN-ACCENT-G22867-G22867S3370,AESRC2020-INDIAN-ACCENT-G22867,,INDIAN,make the sweeping robot turned off,,Make the sweeping robot turned off.
test,AESRC2020-INDIAN-ACCENT-G22870-G22870S1300,AESRC2020-INDIAN-ACCENT-G22870,,INDIAN,the theory can produce strong power as soon as it is grasped by the mass,,The theory can produce strong power as soon as it is grasped by the mass.
test,AESRC2020-INDIAN-ACCENT-G22870-G22870S2355,AESRC2020-INDIAN-ACCENT-G22870,,INDIAN,who is the main actress in the movie will and the world,,Who is the main actress in the movie Wealth and the World?
test,AESRC2020-INDIAN-ACCENT-G23009-G23009S1300,AESRC2020-INDIAN-ACCENT-G23009,,INDIAN,one vice though cured plants others where it has been,,"One voice though cured plants, others where it has been."
test,AESRC2020-INDIAN-ACCENT-G23009-G23009S2355,AESRC2020-INDIAN-ACCENT-G23009,,INDIAN,is it windy today in sheffield,,Is it windy today in Sheffield?
test,AESRC2020-INDIAN-ACCENT-G23074-G23074S1300,AESRC2020-INDIAN-ACCENT-G23074,,INDIAN,i'm a good student moreover a fine resident of a city,,"I am a good student, moreover a fine resident of a city."
test,AESRC2020-INDIAN-ACCENT-G23074-G23074S2365,AESRC2020-INDIAN-ACCENT-G23074,,INDIAN,what is the best brand of clinic plus shampoo strong and thick almond oil,,What is the best brand of Cliniquus Shampoo Strong and Thick Almond Oil
test,AESRC2020-INDIAN-ACCENT-G23184-G23184S1297,AESRC2020-INDIAN-ACCENT-G23184,,INDIAN,they mostly live on the outskirts of a town,,They mostly live on the outskirts of a town.
test,AESRC2020-INDIAN-ACCENT-G23184-G23184S1299,AESRC2020-INDIAN-ACCENT-G23184,,INDIAN,all our waiting depends upon state of the heart,,All our weighting depends upon state of the heart.
test,AESRC2020-INDIAN-ACCENT-G23184-G23184S2365,AESRC2020-INDIAN-ACCENT-G23184,,INDIAN,what is twenty two about,,What is Twenty Two about?
test,AESRC2020-INDIAN-ACCENT-G23184-G23184S2366,AESRC2020-INDIAN-ACCENT-G23184,,INDIAN,what tube station is gajanan hindu hotel near,,What tube station is Gajanan Hindu Hotel near?
test,AESRC2020-INDIAN-ACCENT-G23184-G23184S3376,AESRC2020-INDIAN-ACCENT-G23184,,INDIAN,put a reminder for me,,Put a reminder for me.
test,AESRC2020-INDIAN-ACCENT-G23213-G23213S1299,AESRC2020-INDIAN-ACCENT-G23213,,INDIAN,a sharp whistle wake us up in the early morning,,A sharp whistle wakes us up in the early morning.
test,AESRC2020-INDIAN-ACCENT-G23213-G23213S1300,AESRC2020-INDIAN-ACCENT-G23213,,INDIAN,if anyone tamper with this door it trip the alarm,,"If anyone tampered with this door, it trips the alarm."
test,AESRC2020-INDIAN-ACCENT-G23213-G23213S2365,AESRC2020-INDIAN-ACCENT-G23213,,INDIAN,does eastbourne a pine forest resort shimla have any booking discounts,,Does Eastbourne air Pine Forest Resort Shimla have any booking discounts
test,AESRC2020-INDIAN-ACCENT-G23213-G23213S2366,AESRC2020-INDIAN-ACCENT-G23213,,INDIAN,show me the monaa music video,,Show me the Mona music video
test,AESRC2020-INDIAN-ACCENT-G23213-G23213S3376,AESRC2020-INDIAN-ACCENT-G23213,,INDIAN,i want to hear random music turn on the random mode,,I want to have random music turned on the random mode
test,AESRC2020-INDIAN-ACCENT-G23248-G23248S1299,AESRC2020-INDIAN-ACCENT-G23248,,INDIAN,like my name to be pure forever as water fresh and gorgeous as flowers,,"like my name, to be pure forever as water, fresh and gorgeous as flowers."
test,AESRC2020-INDIAN-ACCENT-G23248-G23248S1300,AESRC2020-INDIAN-ACCENT-G23248,,INDIAN,we will see that all the old folks are provided for from now on,,We will see that all the old folks are provided for from now on.
test,AESRC2020-INDIAN-ACCENT-G23248-G23248S2365,AESRC2020-INDIAN-ACCENT-G23248,,INDIAN,what star rating does hotel yashashree have,,What star rating does Hotel Yeserie have?
test,AESRC2020-INDIAN-ACCENT-G23248-G23248S2366,AESRC2020-INDIAN-ACCENT-G23248,,INDIAN,play the complete lakhon mein ek series,,Play the complete Lakho Me X Rege.
test,AESRC2020-INDIAN-ACCENT-G23324-G23324S1299,AESRC2020-INDIAN-ACCENT-G23324,,INDIAN,i am gonna paint it yellow to make it look warmer,,I am gonna paint it yellow to make it look warmer.
test,AESRC2020-INDIAN-ACCENT-G23324-G23324S1300,AESRC2020-INDIAN-ACCENT-G23324,,INDIAN,out in the open the hunter is a sitting duck for unseen wild animals,,"Out in the open, the hunter is a sitting duck for unseen willed animals."
test,AESRC2020-INDIAN-ACCENT-G23324-G23324S2354,AESRC2020-INDIAN-ACCENT-G23324,,INDIAN,is there a warranty on gillette cartridges venus blades,,Is there a Barranti on Zillet Carti Days Venus Blades?
test,AESRC2020-INDIAN-ACCENT-G23324-G23324S2355,AESRC2020-INDIAN-ACCENT-G23324,,INDIAN,when will the next episode of reach for the stars air,,When will the next episode of Reach for the Stars air?
test,AESRC2020-INDIAN-ACCENT-G23372-G23372S1299,AESRC2020-INDIAN-ACCENT-G23372,,INDIAN,first imagine you are a contestant and there are a million doors,,First imagine you're a contestant and there are a million doors.
test,AESRC2020-INDIAN-ACCENT-G23372-G23372S1300,AESRC2020-INDIAN-ACCENT-G23372,,INDIAN,as a means of figure of speech it is widely used in real communication,,As a means of figure of speech it is widely used in real communication
test,AESRC2020-INDIAN-ACCENT-G23372-G23372S2353,AESRC2020-INDIAN-ACCENT-G23372,,INDIAN,i don't want nocturno in my playlist,,I don't want Nocturnal in my playlist.
test,AESRC2020-INDIAN-ACCENT-G23372-G23372S2354,AESRC2020-INDIAN-ACCENT-G23372,,INDIAN,restart this episode of yahan main ghar ghar kheli,,Restart this episode of Yahame Gharder Kelly
test,AESRC2020-INDIAN-ACCENT-G23372-G23372S3370,AESRC2020-INDIAN-ACCENT-G23372,,INDIAN,put the tv on,,Put the T V on.
test,AESRC2020-INDIAN-ACCENT-G23374-G23374S1299,AESRC2020-INDIAN-ACCENT-G23374,,INDIAN,normal time is of over and the game goes into extra time,,Normal time is off over and the game goes into extra time.
test,AESRC2020-INDIAN-ACCENT-G23374-G23374S1300,AESRC2020-INDIAN-ACCENT-G23374,,INDIAN,take the time to talk and listen to an older person,,Take the time to talk and listen to an older person.
test,AESRC2020-INDIAN-ACCENT-G23374-G23374S2354,AESRC2020-INDIAN-ACCENT-G23374,,INDIAN,i don't want to listen to slow songs by malaysia vasudevan,,I don't want to listen to slow songs by Malaysia Vasudevan.
test,AESRC2020-INDIAN-ACCENT-G23374-G23374S2355,AESRC2020-INDIAN-ACCENT-G23374,,INDIAN,is it windy today in avadi,,Is it windy today in Awadi?
test,AESRC2020-INDIAN-ACCENT-G23374-G23374S3370,AESRC2020-INDIAN-ACCENT-G23374,,INDIAN,toggle off the camera,,Toggle off the camera.
test,AESRC2020-INDIAN-ACCENT-G23382-G23382S1299,AESRC2020-INDIAN-ACCENT-G23382,,INDIAN,it is a hard thing being right about everything all the time,,"It is a hard thing, being right about everything all the time."
test,AESRC2020-INDIAN-ACCENT-G23382-G23382S1300,AESRC2020-INDIAN-ACCENT-G23382,,INDIAN,jane knight north island it is the space that hits you first,,"Jane Knight North Island, it is the space that hits you first."
test,AESRC2020-INDIAN-ACCENT-G23382-G23382S2354,AESRC2020-INDIAN-ACCENT-G23382,,INDIAN,i do not want to listen to fast songs by joseph vijay,,I do not want to listen to fast songs by Joseph Jay.
test,AESRC2020-INDIAN-ACCENT-G23382-G23382S2355,AESRC2020-INDIAN-ACCENT-G23382,,INDIAN,tell me the temperature in orai,,Tell me the temperature ain't awry.
test,AESRC2020-INDIAN-ACCENT-G23439-G23439S1299,AESRC2020-INDIAN-ACCENT-G23439,,INDIAN,sometimes a princess is just a princess and taken as such,,"Sometimes, a princess is just a princess and taken as such."
test,AESRC2020-INDIAN-ACCENT-G23439-G23439S1300,AESRC2020-INDIAN-ACCENT-G23439,,INDIAN,she stuck a pin in to prevent the paper from slipping,,She stuck a pin in to prevent the paper from slipping.
test,AESRC2020-INDIAN-ACCENT-G23439-G23439S2353,AESRC2020-INDIAN-ACCENT-G23439,,INDIAN,what is the best brand of cinthol soap cool,,What is the best brand of Synthol Soap Cool
test,AESRC2020-INDIAN-ACCENT-G23439-G23439S2354,AESRC2020-INDIAN-ACCENT-G23439,,INDIAN,does the movie the poison tree have subtitles,,Does the movie The Poison Tree have subtitles?
